날짜,발전기ID,발전량(MWh),가동시간(h),평균효율(%),평균외기온도(°C),평균냉각수온도(°C),평균압력(bar)
2023-01-13,GEN_005,21.151814977804737,24,49.10317378708984,-7.647211597876897,42.3527884021231,8.44326471758196
2023-01-14,GEN_001,21.150196882383675,24,49.111289427839516,-7.6558404956409705,42.34415950435903,8.223691540889064
2023-01-14,GEN_002,21.17621311652677,24,48.95473764197883,-7.6558404956409705,42.34415950435903,8.088523914455964
2023-01-14,GEN_003,21.15625126956304,24,49.04610416585037,-7.6558404956409705,42.34415950435903,8.46664012862627
2023-01-14,GEN_004,21.165007681783322,24,49.05811303620195,-7.6558404956409705,42.34415950435903,8.373671727987023
2023-01-14,GEN_005,21.18104898703094,24,48.968573998813326,-7.6558404956409705,42.34415950435903,8.26004575687717
2023-01-15,GEN_001,21.161616634391812,24,49.081342053426134,-7.420796557575357,42.57920344242464,8.484010116641741
2023-01-15,GEN_002,21.1492664210495,24,49.062399817398195,-7.420796557575357,42.57920344242464,8.537656702353637
2023-01-15,GEN_003,21.165578964073582,24,49.056426226450355,-7.420796557575357,42.57920344242464,8.69425911019797
2023-01-15,GEN_004,21.141710547057436,24,48.98829053632403,-7.420796557575357,42.57920344242464,8.726209914423494
2023-01-15,GEN_005,21.14857936404694,24,48.97845342266131,-7.420796557575357,42.57920344242464,7.812428999855456
2023-01-16,GEN_001,21.144958056816822,24,49.09203015607949,-7.326698127502584,42.67330187249742,8.578465020231551
2023-01-16,GEN_002,21.154097809203588,24,48.985854935539294,-7.326698127502584,42.67330187249742,8.7877265253948
2023-01-16,GEN_003,21.179266128482496,24,49.01476584656918,-7.326698127502584,42.67330187249742,8.530959956641873
2023-01-16,GEN_004,21.14060310919139,24,49.10741903875106,-7.326698127502584,42.67330187249742,8.392257657424475
2023-01-16,GEN_005,21.143016652686743,24,49.02347842421343,-7.326698127502584,42.67330187249742,8.883312630252206
2023-01-17,GEN_001,21.117259493862523,24,49.03581077874376,-7.101861590400763,42.898138409599234,8.69810961336715
2023-01-17,GEN_002,21.14948761242758,24,49.01242807995493,-7.101861590400763,42.898138409599234,8.686725078668948
2023-01-17,GEN_003,21.140990780489958,24,49.01420634391733,-7.101861590400763,42.898138409599234,8.692538407369344
2023-01-17,GEN_004,21.13866288792886,24,48.99118288401468,-7.101861590400763,42.898138409599234,8.413536555221746
2023-01-17,GEN_005,21.1323021363188,24,49.05098333702792,-7.101861590400763,42.898138409599234,8.66845741838528
2023-01-18,GEN_001,21.16196547702158,24,49.15484550693835,-6.948961384331739,43.05103861566826,8.338770041124011
2023-01-18,GEN_002,21.13418598952815,24,49.06783684902157,-6.948961384331739,43.05103861566826,8.656993253037175
2023-01-18,GEN_003,21.14751146663109,24,49.154260940755165,-6.948961384331739,43.05103861566826,9.211426520605738
2023-01-18,GEN_004,21.13585481682903,24,49.07661534915301,-6.948961384331739,43.05103861566826,8.75962243418398
2023-01-18,GEN_005,21.121426959006516,24,49.14962910975057,-6.948961384331739,43.05103861566826,8.662514721264431
2023-01-19,GEN_001,21.120263989077053,24,49.13358631845865,-6.709801275843048,43.29019872415695,7.973531885105373
2023-01-19,GEN_002,21.11171587715973,24,49.14545338248274,-6.709801275843048,43.29019872415695,8.809157358393987
2023-01-19,GEN_003,21.112457934540508,24,49.10265072659291,-6.709801275843048,43.29019872415695,8.155340509751223
2023-01-19,GEN_004,21.10987400244112,24,48.98387955073347,-6.709801275843048,43.29019872415695,8.029229345204227
2023-01-19,GEN_005,21.123288914457603,24,49.0981179011603,-6.709801275843048,43.29019872415695,9.086655193827557
2023-01-20,GEN_001,21.126124628773432,24,49.073596915394546,-6.6163437761827275,43.38365622381727,8.577511298628572
2023-01-20,GEN_002,21.139074674939074,24,49.023075182566764,-6.6163437761827275,43.38365622381727,8.597068561987383
2023-01-20,GEN_003,21.12254937283938,24,49.10706736757831,-6.6163437761827275,43.38365622381727,8.778386346378062
2023-01-20,GEN_004,21.110847078778995,24,49.00891226943008,-6.6163437761827275,43.38365622381727,9.108645643562856
2023-01-20,GEN_005,21.09570263891306,24,49.12986216266779,-6.6163437761827275,43.38365622381727,8.4019105914966
2023-01-21,GEN_001,21.117420131154912,24,49.14888519727587,-6.245991271836417,43.75400872816358,8.636749483473075
2023-01-21,GEN_002,21.112206340524317,24,49.183804277577735,-6.245991271836417,43.75400872816358,8.592082340171336
2023-01-21,GEN_003,21.07719432632203,24,49.179899902798844,-6.245991271836417,43.75400872816358,8.702184412029
2023-01-21,GEN_004,21.10490495699466,24,49.2294056179426,-6.245991271836417,43.75400872816358,8.43179865638705
2023-01-21,GEN_005,21.089876928301216,24,49.13573307056519,-6.245991271836417,43.75400872816358,8.534946285499629
2023-01-22,GEN_001,21.09206280033004,24,49.19954563902112,-6.090607209504935,43.90939279049506,8.830213785017959
2023-01-22,GEN_002,21.103487133080897,24,49.118763792635754,-6.090607209504935,43.90939279049506,8.261116025792488
2023-01-22,GEN_003,21.11026449684711,24,49.15472450041676,-6.090607209504935,43.90939279049506,8.77419483185996
2023-01-22,GEN_004,21.09709440396315,24,49.123906555266956,-6.090607209504935,43.90939279049506,8.33461894022015
2023-01-22,GEN_005,21.124722913701014,24,49.18588970176711,-6.090607209504935,43.90939279049506,8.642947867355023
2023-01-23,GEN_001,21.10159410327686,24,49.129183121411366,-5.713260969158846,44.286739030841154,8.42020485001054
2023-01-23,GEN_002,21.10201504458194,24,49.24151534749134,-5.713260969158846,44.286739030841154,8.786778869203426
2023-01-23,GEN_003,21.097358650262226,24,49.18088700629147,-5.713260969158846,44.286739030841154,8.461779151145528
2023-01-23,GEN_004,21.09061146701892,24,49.173070700164494,-5.713260969158846,44.286739030841154,8.678059657654366
2023-01-23,GEN_005,21.11931061681852,24,49.16932823213315,-5.713260969158846,44.286739030841154,8.432749045668471
2023-01-24,GEN_001,21.08207181031284,24,49.15252683354388,-5.548439845082679,44.451560154917324,8.169997624745784
2023-01-24,GEN_002,21.079738358449163,24,49.189720084836146,-5.548439845082679,44.451560154917324,8.560685455295753
2023-01-24,GEN_003,21.114462597664428,24,49.16977032210116,-5.548439845082679,44.451560154917324,8.31126447157791
2023-01-24,GEN_004,21.06850175230555,24,49.14278780411487,-5.548439845082679,44.451560154917324,8.142724094193925
2023-01-24,GEN_005,21.105402889923194,24,49.15981621284866,-5.548439845082679,44.451560154917324,8.161246304254073
2023-01-25,GEN_001,21.068340470973578,24,49.33271167997034,-5.029755759272415,44.97024424072758,8.305334173275321
2023-01-25,GEN_002,21.086643715026177,24,49.19896684276565,-5.029755759272415,44.97024424072758,8.686100193508047
2023-01-25,GEN_003,21.069775813383828,24,49.24767998180004,-5.029755759272415,44.97024424072758,8.407840190763737
2023-01-25,GEN_004,21.07583850311015,24,49.331417614638724,-5.029755759272415,44.97024424072758,8.225491363449388
2023-01-25,GEN_005,21.085070804142156,24,49.288130902914986,-5.029755759272415,44.97024424072758,8.508767032128905
2023-01-26,GEN_001,21.0566179426706,24,49.2652536302906,-5.059197284728669,44.94080271527133,8.67831845926075
2023-01-26,GEN_002,21.08287852486176,24,49.2014520705921,-5.059197284728669,44.94080271527133,8.563754977526392
2023-01-26,GEN_003,21.046691668976454,24,49.23821904652127,-5.059197284728669,44.94080271527133,8.539023654417703
2023-01-26,GEN_004,21.061621633165093,24,49.258718681378014,-5.059197284728669,44.94080271527133,8.656986781343127
2023-01-26,GEN_005,21.086057316629606,24,49.223366464049064,-5.059197284728669,44.94080271527133,8.01711352290872
2023-01-27,GEN_001,21.062541660711744,24,49.3929882357131,-4.747878649650905,45.25212135034909,8.126991281953345
2023-01-27,GEN_002,21.064436069686593,24,49.32836877777819,-4.747878649650905,45.25212135034909,8.669562591082919
2023-01-27,GEN_003,21.052586203562694,24,49.28574637997065,-4.747878649650905,45.25212135034909,8.190141548081797
2023-01-27,GEN_004,21.064439809215045,24,49.35648942363601,-4.747878649650905,45.25212135034909,8.323700116384048
2023-01-27,GEN_005,21.037634871434026,24,49.350804498996375,-4.747878649650905,45.25212135034909,9.128075536110632
2023-01-28,GEN_001,21.052593463189655,24,49.31798214374506,-4.549897312951875,45.45010268704812,8.347887002692175
2023-01-28,GEN_002,21.06626117318694,24,49.34291280437386,-4.549897312951875,45.45010268704812,8.539071292700172
2023-01-28,GEN_003,21.03704561644944,24,49.34782356130999,-4.549897312951875,45.45010268704812,8.793590262226434
2023-01-28,GEN_004,21.049456731977234,24,49.31575289660423,-4.549897312951875,45.45010268704812,8.1645976828244
2023-01-28,GEN_005,21.046153822422895,24,49.31818463132378,-4.549897312951875,45.45010268704812,8.093915575211033
2023-01-29,GEN_001,21.050471750376666,24,49.41939263102069,-4.151108356582909,45.84889164341709,8.670286734308052
2023-01-29,GEN_002,21.037139454264825,24,49.37164157643818,-4.151108356582909,45.84889164341709,8.93460000619738
2023-01-29,GEN_003,21.04031218492205,24,49.425698916548804,-4.151108356582909,45.84889164341709,8.53654797042157
2023-01-29,GEN_004,21.0480444975945,24,49.39537780787369,-4.151108356582909,45.84889164341709,8.510848067837168
2023-01-29,GEN_005,21.020976955604556,24,49.40887776881744,-4.151108356582909,45.84889164341709,8.902021949687406
2023-01-30,GEN_001,21.035448532495682,24,49.454346243549544,-3.89396003271883,46.10603996728117,8.625545922592595
2023-01-30,GEN_002,21.02856289175419,24,49.399661364993314,-3.89396003271883,46.10603996728117,8.360686698395606
2023-01-30,GEN_003,21.002471787581282,24,49.453229317985546,-3.89396003271883,46.10603996728117,8.609013614424606
2023-01-30,GEN_004,21.03102713094446,24,49.38171814152279,-3.89396003271883,46.10603996728117,8.35968545148096
2023-01-30,GEN_005,21.012807911186165,24,49.40464064965423,-3.89396003271883,46.10603996728117,8.593173438846074
2023-01-31,GEN_001,21.00857608421808,24,49.50824359260657,-3.6171846816416626,46.38281531835834,8.832154438263215
2023-01-31,GEN_002,21.02187692813259,24,49.52926041139722,-3.6171846816416626,46.38281531835834,8.642848741073527
2023-01-31,GEN_003,21.00573205319733,24,49.45017854384654,-3.6171846816416626,46.38281531835834,8.057124540180025
2023-01-31,GEN_004,21.0319543468322,24,49.50987818135237,-3.6171846816416626,46.38281531835834,8.583580664425737
2023-01-31,GEN_005,21.03073624630299,24,49.4546259991003,-3.6171846816416626,46.38281531835834,8.395123557776454
2023-02-01,GEN_001,20.995950948854613,24,49.489588582546425,-3.5092686167797176,46.49073138322028,8.564524331673796
2023-02-01,GEN_002,20.998982901946896,24,49.49199411494516,-3.5092686167797176,46.49073138322028,8.77632637915787
2023-02-01,GEN_003,20.99904461810551,24,49.50603582245049,-3.5092686167797176,46.49073138322028,8.577902207286359
2023-02-01,GEN_004,21.002596562530215,24,49.467255023047564,-3.5092686167797176,46.49073138322028,8.29815068830943
2023-02-01,GEN_005,21.035717353496928,24,49.44497516158972,-3.5092686167797176,46.49073138322028,8.619501594003028
2023-02-02,GEN_001,20.961560223370636,24,49.500185493448804,-3.1339472203871743,46.86605277961283,8.50743021311462
2023-02-02,GEN_002,21.005173580927732,24,49.430780052994514,-3.1339472203871743,46.86605277961283,8.040824653273352
2023-02-02,GEN_003,20.9886024134877,24,49.52679299725505,-3.1339472203871743,46.86605277961283,8.591854086686176
2023-02-02,GEN_004,20.971663203255076,24,49.56754853501737,-3.1339472203871743,46.86605277961283,8.527657501047935
2023-02-02,GEN_005,20.976087949062677,24,49.54309369168268,-3.1339472203871743,46.86605277961283,8.805531555884988
2023-02-03,GEN_001,20.97257279820669,24,49.576771827823364,-2.823719616343808,47.17628038365619,8.285080006211773
2023-02-03,GEN_002,20.973390511840773,24,49.513586053722726,-2.823719616343808,47.17628038365619,8.747099005947584
2023-02-03,GEN_003,20.95713872678314,24,49.58630910628466,-2.823719616343808,47.17628038365619,8.313500141214924
2023-02-03,GEN_004,20.981290497331347,24,49.46779450445822,-2.823719616343808,47.17628038365619,8.742148693936999
2023-02-03,GEN_005,20.947731267138085,24,49.54997712700945,-2.823719616343808,47.17628038365619,8.346922836794377
2023-02-04,GEN_001,20.94696472974084,24,49.59268141096948,-2.632885823751938,47.36711417624806,8.467081967033064
2023-02-04,GEN_002,20.975984828572898,24,49.59064276521254,-2.632885823751938,47.36711417624806,8.155205684307262
2023-02-04,GEN_003,20.986987447859452,24,49.64666242232257,-2.632885823751938,47.36711417624806,8.72926994296097
2023-02-04,GEN_004,20.95575825555349,24,49.61359119548345,-2.632885823751938,47.36711417624806,8.451218796557033
2023-02-04,GEN_005,20.943767490369368,24,49.61036633635674,-2.632885823751938,47.36711417624806,8.410550725399952
2023-02-05,GEN_001,20.93013697940284,24,49.64437013514359,-2.154001721844929,47.84599827815507,8.767190772355326
2023-02-05,GEN_002,20.94119134943041,24,49.69212192425804,-2.154001721844929,47.84599827815507,8.439121227960786
2023-02-05,GEN_003,20.951799425065133,24,49.725739333396774,-2.154001721844929,47.84599827815507,8.341132594874466
2023-02-05,GEN_004,20.928982859228523,24,49.72861289847173,-2.154001721844929,47.84599827815507,8.550396985614919
2023-02-05,GEN_005,20.953712552096714,24,49.64150153015563,-2.154001721844929,47.84599827815507,7.980585791819486
2023-02-06,GEN_001,20.90678968874689,24,49.72831324080227,-1.6462241978958325,48.35377580210417,8.451608748642592
2023-02-06,GEN_002,20.902678636008698,24,49.76030833668968,-1.6462241978958325,48.35377580210417,8.566251892637018
2023-02-06,GEN_003,20.90877054639841,24,49.76028770939553,-1.6462241978958325,48.35377580210417,8.454823306302275
2023-02-06,GEN_004,20.907747864094915,24,49.81940528089348,-1.6462241978958325,48.35377580210417,8.44435360238351
2023-02-06,GEN_005,20.932391440397083,24,49.81684402070289,-1.6462241978958325,48.35377580210417,8.106256122754846
2023-02-07,GEN_001,20.893712108887595,24,49.78334837994157,-1.6544008923702502,48.34559910762975,8.966658934912296
2023-02-07,GEN_002,20.930371431085252,24,49.796007916506845,-1.6544008923702502,48.34559910762975,8.515267116083333
2023-02-07,GEN_003,20.902767881212114,24,49.80809155157882,-1.6544008923702502,48.34559910762975,7.97915689685874
2023-02-07,GEN_004,20.915407413464745,24,49.73159368469741,-1.6544008923702502,48.34559910762975,8.332405282771465
2023-02-07,GEN_005,20.897964040221137,24,49.831516242709945,-1.6544008923702502,48.34559910762975,8.814343190351849
2023-02-08,GEN_001,20.888399632688756,24,49.88695774285653,-1.1745861125786727,48.82541388742133,7.967703311008532
2023-02-08,GEN_002,20.847364821562092,24,49.895055512518844,-1.1745861125786727,48.82541388742133,8.2391189902521
2023-02-08,GEN_003,20.886317517246674,24,49.86227806936006,-1.1745861125786727,48.82541388742133,8.599876085762084
2023-02-08,GEN_004,20.88850772109597,24,49.80940575638943,-1.1745861125786727,48.82541388742133,8.410905757387228
2023-02-08,GEN_005,20.919505542812853,24,49.92245796434838,-1.1745861125786727,48.82541388742133,7.9132701645293375
2023-02-09,GEN_001,20.845371240045704,24,49.95845919277186,-0.7443210489087976,49.255678951091205,8.848363307305611
2023-02-09,GEN_002,20.86348854410032,24,49.94089622119788,-0.7443210489087976,49.255678951091205,8.296838079523067
2023-02-09,GEN_003,20.857897721782,24,49.95844455146355,-0.7443210489087976,49.255678951091205,8.640043206273866
2023-02-09,GEN_004,20.867519897990867,24,49.925354865028176,-0.7443210489087976,49.255678951091205,8.506652806182103
2023-02-09,GEN_005,20.87532684604612,24,50.00090799504337,-0.7443210489087976,49.255678951091205,8.45368508098728
2023-02-10,GEN_001,20.859188589960908,24,49.976183381586885,-0.5394061641517834,49.460593835848215,8.433418112954392
2023-02-10,GEN_002,20.868197060178762,24,50.00007105444822,-0.5394061641517834,49.460593835848215,8.466175828095041
2023-02-10,GEN_003,20.887784788685945,24,49.977475709425754,-0.5394061641517834,49.460593835848215,8.438676774721229
2023-02-10,GEN_004,20.870589365149392,24,50.03791231191352,-0.5394061641517834,49.460593835848215,8.844844325710808
2023-02-10,GEN_005,20.874162200607678,24,49.969064287359004,-0.5394061641517834,49.460593835848215,8.525585312103777
2023-02-11,GEN_001,20.816858051171433,24,49.975696806106555,-0.06740765129191201,49.93259234870809,8.594868937783746
2023-02-11,GEN_002,20.83699845117533,24,50.08609220822282,-0.06740765129191201,49.93259234870809,9.0901995577796
2023-02-11,GEN_003,20.830540267062563,24,50.015958647656255,-0.06740765129191201,49.93259234870809,8.398986132848522
2023-02-11,GEN_004,20.85342749187617,24,50.01583486985711,-0.06740765129191201,49.93259234870809,8.229081806125558
2023-02-11,GEN_005,20.821969623548195,24,49.99777433659526,-0.06740765129191201,49.93259234870809,8.678554438670007
2023-02-12,GEN_001,20.830640877009724,24,50.163858259575875,0.0749490170567173,50.07494901705672,7.899790149471791
2023-02-12,GEN_002,20.843388947234104,24,50.16109666383264,0.0749490170567173,50.07494901705672,7.914655174787706
2023-02-12,GEN_003,20.81386087612655,24,50.150032047103046,0.0749490170567173,50.07494901705672,8.919839554025101
2023-02-12,GEN_004,20.849081613386044,24,50.142054928761034,0.0749490170567173,50.07494901705672,8.631963501087451
2023-02-12,GEN_005,20.79912612679173,24,50.136129601957556,0.0749490170567173,50.07494901705672,8.396360851399555
2023-02-13,GEN_001,20.78844284609275,24,50.10927212445833,0.5612324926885446,50.561232492688546,8.114014205470747
2023-02-13,GEN_002,20.797644934833745,24,50.17057695625118,0.5612324926885446,50.561232492688546,8.805964693585922
2023-02-13,GEN_003,20.805216560202783,24,50.20136884763781,0.5612324926885446,50.561232492688546,8.314745882899352
2023-02-13,GEN_004,20.787762565636687,24,50.13808451655152,0.5612324926885446,50.561232492688546,8.710407842833547
2023-02-13,GEN_005,20.79375735079666,24,50.16445111563545,0.5612324926885446,50.561232492688546,8.878311047353042
2023-02-14,GEN_001,20.768815686044572,24,50.26474064217987,0.9231670519210663,50.92316705192107,8.322790943468293
2023-02-14,GEN_002,20.781710274857865,24,50.26669119537263,0.9231670519210663,50.92316705192107,7.656049546888614
2023-02-14,GEN_003,20.769794719439407,24,50.33061366987797,0.9231670519210663,50.92316705192107,9.009984723318832
2023-02-14,GEN_004,20.779139248497167,24,50.278050583759146,0.9231670519210663,50.92316705192107,8.553209216730554
2023-02-14,GEN_005,20.814326255964364,24,50.19961519947183,0.9231670519210663,50.92316705192107,8.229451086810789
2023-02-15,GEN_001,20.766150368228516,24,50.280331181269474,1.266640866867173,51.26664086686717,8.45523726955005
2023-02-15,GEN_002,20.787133105533556,24,50.31603989199825,1.266640866867173,51.26664086686717,8.149279739966426
2023-02-15,GEN_003,20.747864531293125,24,50.323712707789674,1.266640866867173,51.26664086686717,8.042802712378071
2023-02-15,GEN_004,20.75664513371644,24,50.35958797824597,1.266640866867173,51.26664086686717,8.91076292543841
2023-02-15,GEN_005,20.779541305794282,24,50.32400296093035,1.266640866867173,51.26664086686717,8.418293996398214
2023-02-16,GEN_001,20.73861149574894,24,50.44642478175191,1.5643478977291807,51.56434789772918,8.763904180137748
2023-02-16,GEN_002,20.762814042625475,24,50.3597503454429,1.5643478977291807,51.56434789772918,8.28746289329921
2023-02-16,GEN_003,20.74482654267549,24,50.37590716942454,1.5643478977291807,51.56434789772918,8.944601094802751
2023-02-16,GEN_004,20.749463126894586,24,50.326154071510636,1.5643478977291807,51.56434789772918,8.45044386644086
2023-02-16,GEN_005,20.74454281620035,24,50.32806630433435,1.5643478977291807,51.56434789772918,8.567329127472584
2023-02-17,GEN_001,20.726349954600373,24,50.36956270439361,1.823918144638937,51.82391814463894,8.067949820713434
2023-02-17,GEN_002,20.759015623213397,24,50.42508753548711,1.823918144638937,51.82391814463894,9.030856819239363
2023-02-17,GEN_003,20.72933528859663,24,50.36230363559056,1.823918144638937,51.82391814463894,8.13839235532029
2023-02-17,GEN_004,20.71860481754768,24,50.376765208154126,1.823918144638937,51.82391814463894,8.452993167193977
2023-02-17,GEN_005,20.722969154221538,24,50.40563802931978,1.823918144638937,51.82391814463894,7.926233837091106
2023-02-18,GEN_001,20.715962337751947,24,50.46934554249534,2.154384766703902,52.1543847667039,8.4742501238849
2023-02-18,GEN_002,20.713762028085192,24,50.488695875876466,2.154384766703902,52.1543847667039,8.978050229426698
2023-02-18,GEN_003,20.718540652957557,24,50.49012957519312,2.154384766703902,52.1543847667039,8.33397678957028
2023-02-18,GEN_004,20.73175992394636,24,50.508913995970595,2.154384766703902,52.1543847667039,8.442870495520367
2023-02-18,GEN_005,20.712061219042962,24,50.41384752993838,2.154384766703902,52.1543847667039,8.652206118525479
2023-02-19,GEN_001,20.696152830624055,24,50.58902936318545,2.6793552261880413,52.679355226188044,9.171041416018094
2023-02-19,GEN_002,20.70052025151829,24,50.51928129004645,2.6793552261880413,52.679355226188044,8.375406967325562
